ObjectID,GlobalID,Channel Segment Number,Channel Unit Number,Channel Unit Type,Maximum Depth (m),Thalweg Exit Depth (m),Channel Unit Notes,TOS,BOS,Overhanging (%),Aquatic Vegetation (%),Woody Debris (%),Artificial (%),Total No Cover (%),Cover Sum (%),Sand/Fines <2mm (%),Gravel 2-64mm (%),Cobble 64-256mm (%),Boulder >256mm (%),Ocular Sum (%),Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Width 1 (m),Width 2 (m),Width 3 (m),Width 4 (m),Width 5 (m),ParentGlobalID,CreationDate,Creator,EditDate,Editor
1,5f9ee89f-5c98-4e6f-8331-ce50834a29fb,1,1,Riffle,0.85,0.54,"Bryce’s first channel unit, first discharge measurement at tape 10.6m, last at 0.6m",FALSE,TRUE,10,0,0,0,90,100,0,10,60,30,100,54.5,77,437,309,437,309,437,109,27.3,54.5,309,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
2,a732d16e-10ca-4988-acde-d35c13b9f8a5,1,2,Pool,1,0.52,,FALSE,FALSE,10,0,0,0,90,100,0,10,60,30,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
3,1dee45b9-9e7b-4f8f-bae5-3c452308772b,1,3,Riffle,0.86,0.5,Bunch of rip rap,FALSE,FALSE,10,0,10,0,90,110,0,10,70,20,100,54.5,218,154,27.3,218,154,77,154,154,218,309,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
4,8782c1c6-a86b-46f5-8a7d-f9b3bcc86292,1,4,Pool,1.3,0.46,,FALSE,FALSE,10,0,20,0,0,30,0,20,60,20,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
5,7eb27030-9c4d-456f-ac7b-fc0668f8be7a,1,5,Riffle,0.84,0.8,,FALSE,FALSE,10,0,0,0,90,100,0,10,70,20,100,109,38.5,54.5,77,109,77,309,77,154,218,27.3,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
6,eff172ef-95a1-4134-929c-dec176bf4ac7,1,6,Pool,0.9,0.6,Adult Chinook,FALSE,FALSE,20,0,0,0,80,100,0,30,60,10,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
7,00261285-33c2-41b0-a71d-52870b2845f5,1,7,Riffle,0.46,0.26,,FALSE,FALSE,0,0,0,0,100,100,0,20,80,0,100,38.5,13.65,27.3,154,54.5,6.85,154,218,309,218,154,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
8,0cd643e2-91da-4523-960a-bd3b8ee92ed7,1,8,OCA,0.17,,,FALSE,FALSE,10,0,20,0,80,110,10,70,20,0,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
9,d976a70d-dab5-4911-b602-df67019a98fc,1,9,Pool,0.91,0.45,,FALSE,FALSE,20,0,10,0,80,110,10,30,50,10,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
10,19d7e66e-f599-4680-a12d-a8b1809f93c5,1,10,Riffle,0.5,0.4,,FALSE,FALSE,10,0,0,0,90,100,0,0,70,30,100,38.5,38.5,618,77,77,38.5,38.5,109,54.5,77,77,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
11,a3b293ea-9278-4d2a-8e5d-4cffeacbb02b,1,11,Pool,0.75,0.43,,FALSE,FALSE,20,0,10,0,80,110,0,10,70,20,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
12,34f6f83b-ffc0-4d70-8c27-5720d73bc4a9,1,12,Riffle,0.67,0.52,,FALSE,FALSE,10,0,0,0,90,100,10,70,20,0,100,437,309,54.5,109,309,109,77,54.5,154,38.5,54.5,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
13,84bea152-e9c3-455e-b97e-eb4ac4777415,1,13,Pool,1,0.45,,FALSE,FALSE,40,0,0,0,60,100,10,40,40,10,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
14,e6dae8f6-1265-4c33-b356-e11b1183eda7,1,14,Riffle,1,0.48,,FALSE,FALSE,10,0,0,0,90,100,0,30,60,10,100,109,109,309,77,109,309,218,218,154,218,109,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
15,334290a2-f292-40fd-8f68-2e8625afda77,2,15,SSC,0.29,0.2,,FALSE,FALSE,30,0,30,0,50,110,10,50,30,10,100,,,,,,,,,,,,2.5,3.1,3.03,2.05,3.6,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
16,d37ea260-a8d7-4e31-83ca-183a557dbddb,1,16,Pool,1.1,0.56,,FALSE,FALSE,20,0,10,0,80,110,0,20,70,10,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
17,1cbe3f30-e03f-4105-b8d1-7077c2af4de9,1,17,Riffle,0.84,0.53,,FALSE,FALSE,10,0,0,0,90,100,0,20,60,20,100,38.5,54.5,77,54.5,309,9.65,154,77,309,54.5,218,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
18,555d33f8-fab4-42ab-b450-16960c0cd846,1,18,Pool,0.77,0.55,Rotary Screw Trap Pool,FALSE,FALSE,0,0,0,40,60,100,0,30,50,20,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
19,34d09438-495b-4124-9609-2cbce1337465,1,19,Riffle,0.53,0.45,,TRUE,FALSE,10,0,0,0,90,100,0,20,60,20,100,3,38.5,77,218,154,309,109,309,154,38.5,437,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
20,0193d480-93a6-4537-8cdd-258d7b2a57ea,1,20,OCA,0.25,,,FALSE,FALSE,10,40,10,0,60,120,20,50,20,10,100,,,,,,,,,,,,,,,,,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
21,93a5bd5d-bb0b-476c-9318-42f4cee6fd7f,3,21,SSC,0.38,0.2,,FALSE,FALSE,20,0,0,0,80,100,10,60,30,0,100,,,,,,,,,,,,3.1,4,2.8,3.3,3.4,fe1e10c7-9cab-4620-856a-b4f12283992d,7/22/2022 12:26:23 AM,mhe_mackerman,7/22/2022 12:26:23 AM,mhe_mackerman,,
